,TCGA-0001,TCGA-0002,TCGA-0003,TCGA-0004,TCGA-0005,TCGA-0006,TCGA-0007,TCGA-0008,TCGA-0009,TCGA-0010,TCGA-0011,TCGA-0012,TCGA-0013,TCGA-0014,TCGA-0015,TCGA-0016,TCGA-0017,TCGA-0018,TCGA-0019,TCGA-0020,TCGA-0021,TCGA-0022,TCGA-0023,TCGA-0024,TCGA-0025,TCGA-0026,TCGA-0027,TCGA-0028,TCGA-0029,TCGA-0030,TCGA-0031,TCGA-0032,TCGA-0033,TCGA-0034,TCGA-0035,TCGA-0036,TCGA-0037,TCGA-0038,TCGA-0039,TCGA-0040,TCGA-0041,TCGA-0042,TCGA-0043,TCGA-0044,TCGA-0045,TCGA-0046,TCGA-0047,TCGA-0048,TCGA-0049,TCGA-0050,TCGA-0051,TCGA-0052,TCGA-0053,TCGA-0054,TCGA-0055,TCGA-0056,TCGA-0057,TCGA-0058,TCGA-0059,TCGA-0060,TCGA-0061,TCGA-0062,TCGA-0063,TCGA-0064,TCGA-0065,TCGA-0066,TCGA-0067,TCGA-0068,TCGA-0069,TCGA-0070,TCGA-0071,TCGA-0072,TCGA-0073,TCGA-0074,TCGA-0075,TCGA-0076,TCGA-0077,TCGA-0078,TCGA-0079,TCGA-0080,TCGA-0081,TCGA-0082,TCGA-0083,TCGA-0084,TCGA-0085,TCGA-0086,TCGA-0087,TCGA-0088,TCGA-0089,TCGA-0090,TCGA-0091,TCGA-0092,TCGA-0093,TCGA-0094,TCGA-0095,TCGA-0096,TCGA-0097,TCGA-0098,TCGA-0099,TCGA-0100
Gene_745,2.365708739,7.341093689,2.417784864,1.921256543,2.665569939,3.095024907,2.212729881,3.317029337,2.522907155,5.128134527,3.504144151,2.732947996,2.320416249,4.060965527,2.760976161,2.167907613,1.893505386,3.856262015,2.147238143,2.339737878,3.584534838,4.643409459,3.660414793,4.163605552,3.875942001,2.729589828,3.311138069,6.773013212,2.464605191,1.574244271,0.768596982,7.154830397,7.318486,1.656275369,5.170565652,4.55519432,3.745712254,3.495927527,1.873265786,2.89984826,3.234854522,2.81473644,2.644903758,5.207998973,4.516976864,4.208564415,4.332708953,3.048540159,4.869537789,1.493230381,2.814483629,3.872981921,3.566995127,3.277813027,4.321246039,5.587438817,1.59716355,3.158760133,1.894271641,4.641416454,3.903969165,1.673359065,2.709220811,1.28329673,4.370729827,2.079415203,1.544801108,2.286891202,3.639795212,3.137574237,2.128561888,2.579325232,2.349297982,1.703968423,1.069474878,2.709542163,3.641892219,2.696700634,7.575151965,2.018001476,2.66194576,3.466164255,3.388375374,2.391816889,2.64558357,2.607357157,3.825281301,1.920430334,0.805033746,2.289751224,6.321292314,4.057798542,1.240711053,3.809697052,3.016858578,2.253609618,1.585563434,1.80977905,2.054499899,6.804781835
Gene_746,3.743618062,1.9063813,2.07300464,2.667857554,2.188927402,2.739676062,2.527254502,2.853754738,1.000842117,4.055788892,2.054298018,4.277738727,8.150151868,1.314774797,2.855409238,2.203311084,3.311516998,0.947741492,2.272499882,1.805231558,6.131959503,6.887107836,2.355939211,1.531690306,1.787294557,2.771883048,1.348958197,3.523762418,2.464195499,3.248401493,3.310825418,5.417898984,3.734117711,3.147093392,3.079054616,1.010925716,2.973769193,3.691639962,2.558418983,6.248939789,1.293434568,1.877741952,1.978594195,2.730904781,1.967489772,1.461883258,2.275291528,4.514960964,3.963363825,1.920416286,2.255397944,1.842607488,1.446677805,3.365203628,1.432530271,3.786447058,6.748507127,3.279990548,3.711296681,3.658818963,2.129028406,3.270653605,3.177780666,1.987851918,0.772473492,1.609688996,1.697163022,3.492093069,1.297639052,6.927209032,6.138720109,4.600154618,2.106361245,0.961481779,4.120983574,1.870223746,4.030021989,3.671551965,2.181418783,1.47686352,2.984981878,1.240049271,3.128532609,3.438654408,1.954706949,1.282014082,6.135759978,2.080476415,2.450664862,4.691318126,2.045918236,1.857532862,7.426570172,1.8845101,4.994845265,2.93440593,2.903594823,2.11009918,2.460129934,6.64303628
Gene_747,4.16868695,1.375255507,1.655813764,3.29192983,3.741105898,3.98824445,2.61588441,1.777672646,1.813038662,0.860455708,6.151991148,0.730057858,2.409160784,1.121017757,2.029491336,3.625885527,0.866512102,3.2423586,4.202771889,2.206431794,10.69399353,0.88470977,1.15435133,2.335959016,2.359781466,2.878402893,4.323829198,1.45067869,1.378395835,1.920821265,4.551562536,4.07444979,2.625082395,2.107764569,2.518352277,3.25773035,2.8561874,1.344271538,1.298106485,2.388486315,3.905734483,1.59933727,3.332560884,1.111511423,2.81663901,1.838940687,0.956046389,2.068412153,1.445332068,2.367289068,3.341163784,3.415754196,1.011517661,3.623800015,3.34165346,2.199353585,1.441733734,2.216512448,6.083729378,3.662941714,4.420548765,1.657875527,2.082859046,1.421224184,1.949040735,5.360783053,2.171488188,1.926003468,3.062909296,2.039586299,2.84728762,2.045487897,2.990495993,2.247840912,1.554298998,4.604545467,6.74622199,3.486104703,1.282884118,2.425120415,3.072367533,1.170460665,2.079060212,1.346700048,1.624407958,3.221126383,2.651852,1.572224246,2.628626804,2.267783276,4.226720501,0.963758582,1.876796998,5.804924717,1.518892196,1.58318682,2.098020188,5.126282649,3.323786936,1.5980581
Gene_748,2.605883438,2.280016577,3.403820251,2.661927822,2.99878626,2.314505141,5.265879782,2.660721146,1.987397524,4.61954549,3.652031976,1.724870812,0.37908145,3.561603861,2.185984134,2.77660526,4.909203032,1.68795562,1.549032512,1.352483707,8.180099685,4.932505735,3.803084795,1.037208316,1.333902734,3.862434063,3.322744125,2.372870167,1.382599055,4.607193336,6.658901383,3.384849231,1.862654036,5.82463543,2.957317276,6.140740836,2.272769738,7.622034168,2.172240553,1.952874356,4.114886625,2.620635284,3.299372834,1.63355256,1.648189771,2.246326098,3.2517264,1.84237705,4.63944141,2.576286772,6.383092636,1.606318267,3.22578738,3.41992223,3.112956559,2.652595798,4.151987603,1.465382572,3.131265515,1.659956263,2.034836243,3.108732567,4.367010806,1.367684489,6.205306166,4.48694052,2.778075588,1.593993479,5.83829559,3.425169274,3.423743086,1.936962121,2.995405971,1.9876613,4.991066793,5.052883401,2.517404479,2.02876368,4.037696302,3.765168419,1.517190104,2.349544486,8.137190771,2.707326638,3.057344705,3.569774795,2.055745023,3.987474559,3.283929283,4.771240639,1.170426524,3.244834067,3.019194568,1.338394991,2.379225973,3.310406949,2.787230889,2.684847916,2.698827804,2.153916738
Gene_749,7.40944367,3.203220163,3.173642133,1.399782829,2.321493464,2.086561958,2.676613599,2.314573228,1.996318097,2.424878993,1.581777409,3.660501198,4.06537005,3.486972054,4.169917163,4.026151077,1.430231054,5.733535129,4.197747358,1.046407705,1.858892836,1.467680903,3.377028746,2.081300456,2.751055211,6.470506427,5.596451814,1.683892922,3.417614589,6.777148858,1.720499661,4.410429514,2.498992781,1.698224554,5.79546701,2.194069981,2.522471254,2.276300854,4.603102772,4.444692856,1.87584116,2.88053181,3.268691155,4.426967052,2.006030178,5.426193042,4.084675452,1.690728462,3.463647603,3.471703233,1.906862863,3.364435642,2.721559933,1.264080539,0.549926367,7.572823285,2.554761169,2.869092575,1.627011167,2.015357266,8.0376352,9.106358096,1.07500454,2.797558093,6.917406813,3.001049627,3.826880172,2.497351996,3.517161138,5.600066963,3.528426031,1.480170708,1.983077657,4.001569044,2.627623307,2.069644414,1.576151623,1.65134586,1.901125503,3.415673635,2.09884205,2.971208654,2.941226019,3.992720039,1.802235442,6.099528583,1.128047604,2.309870572,2.198183904,1.831422415,0.902905084,4.986338722,4.115190462,3.488212904,1.890519635,2.111045215,2.297630201,2.4112877,4.04526684,2.122795248
Gene_750,1.771164159,2.925048863,2.776732298,3.496478793,5.44325739,2.217778089,4.332237496,2.918505764,4.536666154,5.033247195,1.861448018,7.313603478,2.975907286,1.531653421,1.538078138,5.677817325,5.244484942,4.703287386,2.073821008,2.255071362,1.236315496,2.349170776,2.96038713,5.75511802,2.368515757,2.300537958,3.141473337,4.159027076,5.908550958,1.916094411,2.495570801,2.910943064,2.379461643,1.993226106,2.390529057,1.478313659,2.007473873,1.467369566,2.73482467,2.234946187,2.069389984,2.740072835,0.789235382,2.319836842,2.996090377,4.425581341,3.686070523,5.130711202,1.327487764,4.587086929,3.156289068,2.078204605,2.86924324,12.97120784,2.923154694,2.829686246,4.176741264,2.436388764,1.828971589,5.485025791,1.323561736,2.777603176,2.631623986,1.79228378,1.406458098,2.550414019,3.264509282,4.58947808,1.848340891,1.836337422,5.830275377,2.151300544,2.300375307,4.999858962,1.193575437,1.490846525,5.452010838,2.012211762,2.081368206,2.170810439,2.316117917,2.160594267,2.919001476,5.085457068,1.818909334,2.02271802,2.76219383,5.964172912,2.344952358,1.734091507,0.990336665,1.858035316,1.761584146,1.498094911,2.815581272,2.383356251,5.545675462,3.027423938,4.500900093,2.495251414
Gene_751,1.752036761,3.704100713,1.545843974,4.848771037,1.870289683,3.936046669,3.280946442,1.67274244,4.979211225,7.100966262,1.86884062,1.959597084,2.813286941,4.194738518,5.013981011,2.272504141,2.912250561,2.279759097,2.211192205,2.083792999,1.374693167,4.18532526,2.860457909,5.829440012,4.104781986,2.225341607,1.536299431,6.914985788,1.162680983,2.291158928,2.309109359,1.966901264,1.775931555,1.476052408,1.891202817,2.649580723,3.167198438,2.090740986,2.085288358,1.614128833,2.95580748,2.784459409,3.286318789,2.073815214,1.723993158,2.691841233,3.526422013,1.744478783,1.986172572,1.473553842,1.513021245,2.068145208,1.784864049,4.05604491,2.759307475,5.117006634,5.142903584,2.739002527,0.998092071,3.317435317,4.816697847,3.729333122,3.236121293,2.401334665,1.508308774,3.716501883,2.465434331,3.177502903,2.026792113,7.386729468,3.063386873,2.248114799,1.540073369,1.35074245,3.707420146,2.031709306,2.170684093,2.072137765,1.574546048,2.351147731,2.796015603,1.643284847,3.20901339,1.474393394,2.180390448,3.261879985,2.69977841,1.196462164,0.674941647,3.609202666,3.83860484,3.382739161,2.426318712,2.401241396,2.577131368,3.642276199,2.542795102,3.277189691,5.244244287,1.676107873
Gene_752,2.477669884,1.769691676,2.232792419,2.584141577,1.750992358,1.206793692,1.414441495,3.39321067,1.946118097,2.436695479,2.786344759,4.278595452,2.358655211,3.074713641,1.543367823,2.508227444,1.667269519,2.532981683,2.897313618,2.41794046,2.199889221,3.109838728,2.221960471,2.209904188,1.605705859,3.500506521,2.661411434,2.138686468,1.61713073,8.744598588,0.601523797,1.860496636,2.135776488,4.307130528,2.322685973,2.977180784,2.180172199,6.833416832,3.31240708,1.963697763,3.864623018,2.401983131,6.775624226,5.342733562,3.149346069,2.414840169,1.978824442,4.22510472,5.617787721,2.349356877,3.402812507,3.499856066,4.241927067,1.841786364,3.393895361,8.347398659,2.851840474,3.410364174,3.285094926,3.58500838,1.523906267,7.567235133,2.857623425,3.569098256,2.840679313,4.356515679,2.115046964,1.413990277,2.563181047,3.454408038,2.285740502,1.943119358,3.235634575,1.709526619,4.435670231,2.325293555,3.485857374,1.521090468,5.347944691,3.436432236,3.694412148,1.425731072,1.868626506,3.002787944,1.581902429,1.986786679,3.965030238,2.007861379,3.276888907,1.797633314,3.670849985,1.552023125,3.658098382,8.018441689,2.080294604,1.952983638,4.804852583,2.80778091,1.514628546,3.220894499
Gene_753,3.029131048,1.981181196,1.943369035,4.196792595,1.658562356,1.369798777,1.845027269,4.190272012,2.385147763,2.049995238,2.626789381,3.468564447,5.855366529,3.239650122,7.242811114,3.918441418,2.342437659,4.244084591,3.73775584,4.860107836,3.92935378,2.877623529,2.137282982,2.907907198,1.295627691,2.505597862,1.507089769,3.418106698,4.125134095,3.182794843,2.506030817,2.356964944,4.955522429,4.451586577,1.598948295,3.088300342,3.198240479,2.452892688,1.37320147,0.973081884,2.962766068,1.165822553,2.092228253,3.827478574,3.346637153,2.017192522,4.253480705,3.536088511,2.129691587,5.815793848,3.468380503,1.84067623,0.973861425,3.040279171,2.111816045,2.746928233,2.414876329,0.905673206,2.348851704,1.566323858,2.108379815,2.03501765,2.806525272,3.157836795,3.423548103,0.819602366,5.532385747,1.202057411,2.700061295,1.796273828,3.151137482,1.088999264,5.89803576,2.271285249,3.491283063,1.821564208,6.236665442,1.368832956,0.729428328,5.373370844,1.509697105,2.624912858,5.925070934,2.21966252,3.096109098,4.085666815,2.759434294,5.209869078,3.867843722,1.738439106,3.919173132,2.671977789,2.678393902,3.209801352,4.30713599,1.679777478,5.221224708,5.062982168,1.981418402,6.549024505
Gene_754,2.49252938,3.609755005,2.157971156,4.094925025,2.176074901,2.944292885,0.7339123,2.147027237,2.049083019,1.05581175,3.991701516,2.241600268,1.095258687,3.672302361,4.686786169,2.541534466,1.277813095,1.059766743,1.473620467,1.795231022,6.390836661,2.454536176,1.438640679,1.998751213,4.642816358,3.587969115,2.782487904,2.498506473,2.72329691,2.938563664,2.466712261,2.860745282,2.338885399,1.77209731,2.382716578,3.206163241,1.889329432,3.355139802,4.115832884,3.223886296,2.052737305,2.851959955,2.935091812,3.003100355,5.725938657,1.523437769,3.014442557,2.225389817,1.458150617,1.449233897,4.215135743,1.347060189,3.156169331,2.90297759,1.769964305,4.129014732,1.505656873,2.065684106,1.575184364,3.984573617,4.912448405,3.078040168,9.67582649,3.396912242,3.728842484,4.496326868,1.94222083,3.333978654,1.676192369,1.406282784,4.693159438,1.777152391,2.979334883,6.145819598,1.099090354,3.764399203,2.688700798,2.624305801,2.8004852,2.742173384,3.531230472,1.606951148,3.494105041,1.546837451,7.783060578,2.579255602,2.97341921,6.588976678,1.845400851,2.703039469,1.343094504,1.673526709,1.333775271,4.051564838,3.61375776,2.18461236,2.109922222,4.416434887,2.711430167,1.761858057
Gene_755,4.648681224,2.532679694,3.813861084,2.817635374,7.681894868,2.451202199,0.995771715,2.425603167,3.105571877,3.420807277,4.072990302,2.033120385,5.941478904,4.403577294,2.902201556,1.921306358,7.127696752,3.91417924,2.12521751,5.479678222,3.034808028,5.781328367,1.783285904,2.459062702,5.424849937,1.945613712,2.394731639,0.691524487,3.340442737,4.840843159,1.714895076,3.400034673,2.074020279,1.278160662,2.310200865,2.039441892,2.897057737,2.332819863,5.305048738,2.056807128,2.547985896,3.064147513,2.649871226,2.079740784,2.788969885,3.533673189,4.260321246,0.9427616,3.50189632,1.940129741,4.850059277,4.332638079,4.318022847,2.03024925,1.354651057,5.13227675,4.876659467,0.998187151,5.406290368,3.246047587,2.903669691,1.801799171,4.513946009,2.159789998,2.154770569,0.934194542,1.873866047,1.655368031,0.962281906,5.926500719,2.553879256,1.332627419,1.678828161,2.033160572,2.017487276,4.056420221,2.375879872,2.855662663,2.381261332,4.861963066,5.413099284,2.542379791,1.693650171,2.573415481,0.57407179,3.179701478,1.377849971,2.433896773,3.441159377,2.043887684,2.183170055,3.092540596,2.056366578,4.315391625,4.000643712,3.609901535,1.983473739,3.620946483,1.874843708,2.60222936
Gene_756,0.727675999,4.848149442,6.445825018,3.04165682,1.232684074,2.437962945,2.816604419,2.740150043,9.684261706,2.40541935,2.036693099,2.949071894,2.531017943,1.868756748,1.126511289,3.920346672,1.764547489,1.643414169,1.812077579,1.308711393,3.773544465,3.529764473,2.989123336,3.876314785,3.373055737,3.646955011,6.768124796,4.441019546,2.967925428,1.704290073,1.223895123,1.127807986,4.363039697,2.0565822,2.828172192,1.687897899,8.188698376,1.107454125,2.913400523,2.272087418,2.743325661,2.315654178,1.740714541,1.554189763,7.570203489,2.342134968,3.225573564,1.225089071,0.943191012,1.938041112,4.206106126,2.757044171,2.075156245,3.369980575,2.06438687,5.410323085,5.522208514,2.036782466,1.843460738,2.620525296,3.364693991,2.370498815,4.585927754,3.104222112,4.683936664,1.550980887,2.021194146,3.548699179,2.791162878,2.474834998,2.096858655,2.838760263,5.551805071,0.995452702,2.519382045,2.574803868,1.578192849,2.514323026,1.197558674,2.029745186,2.376809152,2.71123155,6.94195421,1.807450384,1.401746538,4.464071566,0.29185906,1.994662401,2.309808474,1.697909629,2.592323661,1.96549131,1.138000403,3.702651681,3.775043068,1.659103705,2.073837303,6.875924061,3.401549716,2.71855371
Gene_757,6.102678113,1.208251383,0.98368013,2.954865857,4.137328377,1.155635617,1.419351253,4.041163406,1.527847677,2.391471085,3.019059751,4.381668759,2.332129015,3.477102096,1.462629272,3.648937336,1.725679208,1.362981069,7.633886659,6.786918533,2.927252709,5.891800761,2.309713283,2.539558649,2.488629278,1.721687992,0.841928631,2.32879768,5.213251495,3.120240413,4.084768673,3.308679644,1.780189262,3.077485691,2.302138375,1.597959947,4.305016787,1.415323733,1.955200403,8.235787562,3.860316911,3.07261656,0.916923022,2.562656891,1.518510251,2.614347633,2.471495172,1.771232701,4.885275071,4.381691652,1.54808434,5.971724889,1.529871552,6.247107699,2.44624245,2.22499721,5.723100115,2.504072976,4.705822062,1.418272871,2.757282248,3.446192217,4.944124852,3.881535029,2.780037019,3.444628114,1.889152615,3.67676576,3.45159545,1.84263773,2.890720621,3.997192655,9.225052594,4.917285214,3.041965201,3.133997183,2.527803951,2.873974005,4.007442028,3.958146406,2.604902791,1.568825775,2.442404764,1.789804273,1.480246735,3.684848556,3.230828242,1.716977996,2.311099787,3.16889729,3.091911296,3.385997772,1.856872183,3.25118112,2.654276304,3.998580829,4.65257123,12.3618465,5.232130633,2.895077414
Gene_758,2.66740204,1.702380592,1.723608852,3.113590165,3.162230618,10.36232106,1.889187786,1.793509403,3.080355107,2.112995398,3.302320649,2.145004938,2.356800484,3.369547398,2.047322218,2.269913476,3.540666303,2.782292373,1.974130477,2.136196073,4.577738005,3.174532484,2.268799629,4.190992602,3.380729934,5.351794276,4.232963381,4.87069703,2.293088013,1.742907306,3.998500998,4.017502588,2.579652596,1.613299962,3.169194053,3.300989202,1.378684744,3.277682983,4.832293451,1.409271263,3.541627478,5.233988078,5.400151198,1.064813428,4.682436287,2.323848962,2.192816572,9.546527306,3.034207258,2.244740208,4.053621682,6.314357924,2.964343475,2.081656767,2.84515832,4.689982262,2.326931271,4.692225853,2.533992749,1.075399422,5.812185486,3.214423062,4.604299194,3.16183564,2.769302839,3.92924004,2.516868577,6.73075779,2.677223961,6.748816197,3.677833456,0.826479374,1.657068871,4.157155232,1.717300492,1.379627392,5.165766673,1.228618246,4.010766611,2.266765172,3.861876103,3.105873625,0.964065024,2.322232453,2.405876451,3.335212807,3.187571502,2.404683583,1.5417803,3.457534742,4.202079279,3.207249909,2.435785663,2.258679641,1.717953497,3.077759616,2.991733443,4.129286651,1.990809184,2.885223135
Gene_759,1.407690254,2.293939165,2.052628996,4.612721315,6.380077309,1.509568775,4.279504559,3.820110477,2.065755423,1.866603732,1.85481426,2.250847143,2.271875389,2.518287893,2.106494573,4.067304865,3.505712212,2.492742927,2.075662242,2.048139217,3.385073856,2.795713931,3.002285753,4.175348579,2.645447675,5.392923064,0.998799569,1.408373917,6.719698277,2.228051832,3.152291456,5.086352168,3.22723159,4.290940947,3.698066382,4.443578782,3.478185305,3.917933886,2.034058842,3.530856724,2.663841424,2.602500659,1.173992831,2.201618131,2.541640594,5.917010657,2.363966404,3.131263516,5.406864332,1.463989586,2.244545845,4.219936398,9.34321977,1.00749886,2.563441433,3.721414593,4.139320636,8.356637072,1.968799306,2.416931823,1.204368995,2.898111188,3.509855399,7.737047798,6.372443184,5.801437517,1.920042658,3.364103589,3.302177316,3.433412403,2.661017471,4.784885301,2.275149587,3.205007558,5.621545569,7.978801924,1.796149388,3.579808645,3.41159109,5.002518182,6.152112509,2.300821742,2.617498757,2.819650849,3.453359005,4.1100549,2.25318842,6.879190032,1.089139088,1.496142903,3.683389512,2.503962851,2.04825144,4.391846728,4.080791289,5.076362624,1.619620814,4.0808528,4.059518301,1.642571791
Gene_760,2.772258095,4.412370886,5.317956403,2.525883974,1.569272325,5.848079768,2.772887241,1.057071895,2.411377293,4.789416556,1.477487238,2.882360292,2.307957679,2.667822925,2.185572534,3.495862586,2.431949064,3.775118382,2.261882641,4.755443479,2.735941653,1.486361961,1.771754505,1.523550992,1.567520176,1.409723201,1.579314181,2.710850596,3.9323308,1.382219063,1.817940731,4.061402025,2.511875882,1.155442295,2.770110299,3.257682638,3.180844736,8.356005147,1.86527862,4.711739795,2.685317112,3.435505066,1.962602247,1.941685111,1.45436598,1.304732071,3.802200865,2.078836844,9.704045608,2.145132405,3.805177488,2.794272796,1.091281401,1.386814956,1.277294862,5.665874781,5.203114951,7.126733561,0.89564402,1.370705972,3.678099462,1.85192045,3.846354511,2.175615181,2.067064597,1.096400806,2.037299807,3.2717819,1.658673288,2.81326889,1.61061428,1.845554727,1.910764865,3.429170125,4.175042002,6.814581845,4.013356681,3.260553704,6.602502204,3.11822627,3.695737989,4.38511812,2.964917936,2.627275055,2.501129979,2.041326176,2.121130592,4.62286566,1.570829383,2.912190212,2.686222426,1.332991646,4.133364618,1.393530267,1.872690289,2.604403737,5.725805872,3.526799721,3.175454179,5.343232297
Gene_761,2.381836652,7.382498127,3.496592934,2.905983844,1.106991211,4.42816979,3.556336522,2.432050138,2.111726469,7.438906854,1.824955863,3.236279247,2.765797771,3.835133611,1.039578184,3.804869426,6.049157371,1.05010783,1.691832306,3.60617735,2.542322257,3.818420918,3.943926565,3.042206982,6.562732717,3.960008674,1.400961396,3.858904411,2.67429916,3.574331161,4.874687192,6.096527482,2.835256143,4.133787919,1.58391092,2.155857132,2.051687589,4.558766951,6.447058315,13.39159345,4.181383149,4.768813474,1.144281498,1.111819698,1.760499478,1.451867012,3.510882915,6.475244911,2.734577522,1.958426749,3.166647868,1.897293957,2.071866124,2.465761941,3.300265845,1.181337122,0.985300146,1.768684213,3.52954519,1.444007244,6.80149979,4.162142468,3.798652837,4.168703885,3.364438016,3.502502565,5.058122309,4.481774429,3.158866792,7.111821191,2.825627226,2.165168815,1.294860051,1.894192928,4.958804886,2.672312026,3.454486651,2.830365618,1.489709047,2.353706381,1.791346881,2.186879245,1.743990251,3.459043528,4.080512899,2.766297757,1.00522064,1.382173625,3.754512298,1.863061065,1.864035938,2.813627092,1.834004775,0.941075868,1.712249212,2.221417865,2.059764503,3.85958774,2.841560065,2.742722969
Gene_762,4.847384201,1.246055897,5.943710865,6.207260039,2.565580544,2.233561087,5.31943558,2.382324314,3.243583172,3.123941414,3.47146014,1.568378822,3.386780432,1.748805284,2.014859324,4.324358252,2.113428575,1.975909853,3.009876302,5.329606316,9.047215223,4.812393709,4.780671839,2.685997146,9.774335554,3.0020995,2.670277009,3.291484134,3.102534541,1.40931234,1.91827172,3.28802629,1.831828387,3.757757862,2.767740261,4.342153491,2.555197914,3.458557367,1.098696684,1.21567797,1.819105137,3.17547431,1.839320677,3.911806623,3.298170325,2.161096266,3.040218078,2.177079354,3.182135508,2.106004292,3.314295573,5.367214451,1.465319304,1.920987894,1.961175053,3.175833367,4.132278258,1.139085275,2.480021105,2.756935102,4.224740167,1.736871087,3.915333578,3.147160336,6.599810167,8.14141107,4.046756558,2.386392415,3.474105283,3.635498763,3.53728281,3.354104379,3.550425995,4.594336431,8.158021482,1.100017892,5.206294832,2.917685956,1.831390434,1.383479505,3.166907988,2.767681368,1.585092667,2.676895226,4.564954948,5.904717173,2.897087277,2.892780226,3.711540526,4.867299258,2.979470137,3.238574366,2.226385626,2.512165852,1.977886871,1.620407839,1.488147139,1.766396309,1.706634272,3.156200693
Gene_763,3.400704165,2.202744161,1.786848006,7.971718821,2.180346301,2.020548225,1.23800076,3.520159888,6.750192564,2.47605339,2.285360705,3.121595028,3.170091056,0.780511319,3.757553817,6.9416479,2.795337915,2.574528934,4.044397119,3.811277444,2.963958361,4.000887378,4.096977339,1.511970081,1.530631258,1.425172,1.275340447,4.076552517,4.081411546,3.400356169,6.23990041,2.329909546,1.925155492,2.890181243,4.811705739,2.023004853,7.177958138,2.622544533,3.513063996,2.94849366,2.228895579,4.285104532,0.478299252,2.294910974,4.045524495,1.315353668,1.914709201,2.124272082,2.30474579,2.011383638,1.633443655,2.623504312,4.066510247,3.291175734,4.542146722,2.458890362,5.101790397,1.436406597,5.236315583,4.69311794,1.235141663,3.435172101,2.551990861,2.577691195,2.809517145,1.994422902,4.346616096,2.72384457,1.54910224,2.667600017,2.1444784,3.698576419,1.408289698,7.399247975,2.88713273,1.465030446,2.457257309,2.135489924,1.826647583,3.361967261,8.291481522,6.921914066,3.006115397,1.839862602,3.126613759,3.931578847,3.009616847,3.945367669,3.393780424,3.134102141,1.479781031,2.546778067,7.066861447,3.472423925,4.875300168,7.431020103,1.507391213,9.96957373,4.421835508,4.860003912
Gene_764,1.944370867,3.904391427,1.820982922,2.92943889,3.216900251,2.41233374,4.832179249,2.096070415,0.993934408,2.40636336,5.087386313,9.280816391,5.248026413,4.634068849,2.249413465,8.599677959,3.827268014,3.902668619,3.721435954,1.523288139,3.293477983,1.313458582,4.110275758,3.21587609,1.981786579,4.773654254,2.272318738,2.29990987,3.550133665,2.696841072,3.05476239,4.554740744,1.879147545,1.801225025,2.419623914,2.63407127,3.747368764,7.177020485,2.66072895,2.767940271,1.962545772,1.846995049,3.813876309,2.77186252,5.070904367,4.802263319,4.198485495,1.309334179,3.825360128,1.703392855,1.059759083,3.035799343,5.360097911,3.880116897,1.74914248,11.00376552,4.089150769,1.784479528,0.977434902,2.453993415,1.018175024,1.624358648,1.16241336,1.864853093,2.081781856,1.756180246,8.585752922,2.476005736,5.280728926,3.613324385,2.450967945,2.140275932,5.341481361,1.619184478,1.986897139,1.972130186,2.821793205,1.725690097,4.342139338,4.652284695,1.898576164,3.538542798,1.785949996,2.97249364,4.879512143,2.862334462,2.579174091,8.532069321,3.254844031,1.783261231,1.715259764,8.496518341,1.877031432,1.914210419,2.754934835,3.919366914,1.461875006,2.364919312,1.390005688,2.518270041
Gene_765,4.099093925,2.397532679,7.276707277,1.780035179,3.030987376,5.226363947,4.501682707,10.1889938,3.19596558,1.737719729,2.834667584,1.787698592,2.887151338,5.036714741,3.8509724,2.580021428,1.928110973,3.198094562,3.54268144,1.45209126,1.633048587,2.351816567,1.396874751,1.099158883,1.623666397,3.291355456,2.860380905,2.176203696,1.702167145,3.268714723,3.184219363,5.060370912,0.77440996,1.135417076,4.345173122,3.444410734,4.336532539,1.740075652,2.237651525,1.435020155,0.845703509,2.914737649,5.516991802,2.499801541,1.899967942,1.553013201,4.744217529,2.830753483,2.888194024,1.32053308,1.71873366,3.925219276,2.089361906,1.962536644,9.533132035,2.81447949,2.493877643,2.539863199,1.93669088,2.621490346,7.171058016,3.341898016,1.224232034,2.184414917,2.863739632,1.279973784,2.151294631,1.681166023,2.229795121,2.815137807,3.854880697,1.526641422,2.604306782,2.307931968,2.434865683,1.804550761,2.654537441,3.479339746,1.355384427,6.450783948,4.352775842,1.237018783,5.603662882,5.796664073,2.114031926,3.012697241,2.84408298,1.365133092,4.542539766,1.061378295,3.141480989,5.953619485,1.168389159,2.34773317,4.806276052,3.323946601,4.123685379,1.927744168,1.698324324,2.459983474
